source,title,link,location_raw,company_name,description_raw,skills,skills_count,role,location_city,region,jogja_tag,jabodetabek_tag,scraped_at,roadmap_url,is_tech,score
jobstreet,Web Designer,https://id.jobstreet.com/id/job/91993263,Jakarta Utara,PT Lelco Trindo Graha Nusantara,"Candidate Requirements:
• Bachelor’s Degree in Web Design, Graphic Design, IT, or related field
• Minimum 2 years of experience as a Web Designer, preferably handling company profile or portfolio websites
• Proficient in WordPress, especially using Elementor for website building
• Strong understanding of UI/UX principles and responsive design
• Able to customize themes, layouts, and basic front-end (HTML, CSS is a plus)
• Experience in optimizing website performance (speed, SEO basics, mobile-friendly)
• Creative mindset with strong attention to detail
• Able to manage multiple projects and meet deadlines
• Good communication skills and able to work collaboratively with internal teams

Job Responsibilities:
• Design and develop website layouts using WordPress and Elementor
• Maintain and update company websites regularly
• Ensure websites are responsive, user-friendly, and visually appealing
• Collaborate with marketing and design teams for content and visual consistency
• Optimize website performance and troubleshoot issues","css, html",2,frontend,jakarta,Jabodetabek,False,True,2026-05-10 15:23:56,https://roadmap.sh/frontend,True,10
jobstreet,Quality Assurance,https://id.jobstreet.com/id/job/91643235,Jakarta Raya,PT Abhimata Persada,"Tanggung Jawab Utama:

Melakukan testing pada sistem sebagai bagian dari kontrol kualitas dari sisi kualitas.

Mengoptimalkan performa aplikasi secara keseluruhan, termasuk mengelola ukuran bundle dan memastikan stabilitas sistem.

Berkolaborasi secara aktif dengan tim Backend, UI/UX, dan sesama QA untuk menjaga keselarasan kualitas produk.

Berpartisipasi penuh dalam setiap tahapan proses pengembangan perangkat lunak berbasis Agile.

Melakukan perbaikan untuk meningkatkan kualitas dan performa dari aplikasi yang saat ini sudah berjalan.




Kualifikasi Teknis:

Pendidikan minimal S1 .

Memiliki pengalaman minimal 1 tahun sebagai Quality Control.

Mahir dalam menjalankan query SQL untuk kebutuhan pengujian dan verifikasi data.

Memiliki pemahaman yang baik terkait pembuatan dokumentasi skrip pengujian, panduan pengguna, serta dokumentasi teknis.

Memahami pola arsitektur frontend secara komprehensif dan terbiasa beroperasi dalam alur kerja Agile/Scrum.","agile, sql",2,backend,jakarta,Jabodetabek,False,True,2026-05-10 15:24:27,https://roadmap.sh/backend,True,10
jobstreet,IT Internship,https://id.jobstreet.com/id/job/91474325,Jakarta Barat,PT Catur Sentosa Adiprana Tbk,"tugas untuk menyelesaikan instalasi active directory

Kualifikasi :
• Min semester 5/6 di bidang Teknik Komputer
• Memahami domain controller
• Bisa mengurus server
• Memiliki kemampuan untuk setting DNS
• Komunikatif dan mudah diajak diskusi
• Tidak sungkan bertanya atau memberi ide
• Bersedia ditempatkan di Daan Mogot Jakarta Barat, WFO selama 3 bulan",networking,1,it-general,jakarta,Jabodetabek,False,True,2026-05-10 15:26:07,https://roadmap.sh/computer-science,True,10
glints,Reporting Social Media Analyst & Data Intern,https://glints.com/id/opportunities/jobs/reporting-social-media-analyst-and-data-intern/03490f44-779f-4d42-af48-3f2ca518aed7,,Pt. Ivonesia Solusi Data (ivosights),"Deskripsi pekerjaan Reporting Social Media Analyst & Data Intern Pt. Ivonesia Solusi Data (ivosights)

REQUIREMENTS :

- Terbiasa menggunakan dan memantau berbagai platform media sosial.

- Memiliki kemampuan analisis yang baik.

- Memahami metode pengolahan dan interpretasi data.

- Memahami cara kerja dan penggunaan search engine (Google maupun media sosial).

- Mengetahui fungsi serta algoritma dasar pada search engine.

- Terbiasa menggunakan Microsoft Office, terutama Word dan Excel.

- Kemampuan menggunakan tools pendukung atau pihak ketiga menjadi nilai tambah.

Job Descriptions :

- Sumber data Social Media Analysis & Digital (dalam Bentuk Report)

- Mencari Data.

- Mengelola Data.

- Menganalysis Data.

- Membuat Laporan.",,0,data,jakarta,Jabodetabek,False,True,2026-05-10 14:43:20,https://roadmap.sh/data-analyst,True,9
jobstreet,Data Analyst Intern,https://id.jobstreet.com/id/job/91891985,Tangerang,"PT Matahari Putra Prima Tbk (Hypermart, Foodmart, BOSTON, Hyfresh)","Job Description:
- Menggunakan tools seperti Excel, Google Sheets, dan sistem internal untuk mengelola serta memperbarui data secara efisien
- Melakukan input dan pembaruan data harga di sistem
- Memastikan keakuratan dan konsistensi data pricing
- Menyusun laporan sederhana terkait data harga

Requirements:
- Final Year Students / Fresh graduates from related fields.
- Strong attention to detail and data accuracy.
- Comfortable using Excel or Google Sheets.

Location: Head Office MPPA Hypermart – Cyberpark Karawaci
Duration: 3 months (Paid Internship)",,0,data,tangerang,Jabodetabek,False,True,2026-05-10 15:01:53,https://roadmap.sh/data-analyst,True,9
jobstreet,Data Analyst (Internship),https://id.jobstreet.com/id/job/91511788,Jakarta Pusat,Sumber Berkat Group,"Kami membuka kesempatan bagi kandidat yang teliti dan memiliki minat dalam pengolahan data untuk bergabung sebagai Data Analyst Intern. Adapun tanggung jawab yang akan dikerjakan meliputi:

Membantu administrasi Sales Order (SO)

Melakukan pengecekan dan monitoring marketplace

Mengelola administrasi harian marketplace

Membantu proses stock opname

Mengolah dan merapikan data yang berkaitan dengan aktivitas operasional

Kualifikasi:

Minimal Pendidikan SMA/SMK

Teliti, rapi, dan bertanggung jawab

Memiliki kemampuan dasar pengolahan data (Excel/Spreadsheet)

Mampu bekerja secara individu maupun tim

Memiliki minat belajar di bidang data dan operasional marketplace",,0,data,jakarta,Jabodetabek,False,True,2026-05-10 15:02:55,https://roadmap.sh/data-analyst,True,9
jobstreet,Engineer on Site,https://id.jobstreet.com/id/job/91934341,Jakarta Timur,PT. TRIMEGA PRIMA TEKNOLOGI,"Requirement:

Pengalaman di bidang IT Security Minimal 3 tahun

Pendidikan min S-1 di bidang IT

Memiliki Sertifikasi/Training di bidang IT Security

Jobdesk:

Menjadi Engineer on Site - Cyber Security Analyst selama masa Project di daerah DKI Jakarta

ikut serta dalam melakukan Penetration Testing, Phising Campaign, dan Table Top Exrcise yg dilakukan oleh Principle

Monthly Report terkait:

System Status dari PAM, WAF dan Endpoint Protection

User Usage, Activity user, Behavior activity dari PAM

Traffic web access, Cyber security attack dari WAF

Activity behavior, vulnerability management matrix dari Endpoint Protection.

pelaksanaan performance review minimal 2 (dua) kali dalam 1 (satu) tahun untuk mengevaluasi keamanan siber di jaringan User dan/atau evaluasi isu-isu strategis lainnya selama Jangka Waktu

hal-hal lain akan dijelaskan saat Project sudah berjalan",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:12:43,https://roadmap.sh/cyber-security,True,9
jobstreet,IT Security Engineer,https://id.jobstreet.com/id/job/91669369,Jakarta Utara,PT Altros Teknologi,"Job Description

We are seeking a qualified professional for the position of IT Security Engineer, with solid experience and skills in managing network security devices and identity systems.

Roles and Responsibilities:

Manage and maintain the following security devices:

Palo Alto Firewall

Fortigate Firewall

F5 Web Application Firewall (WAF)

Tipping Point Intrusion Prevention System (IPS)

Crowdstrike Endpoint Detection and Response (EDR)

Okta Multi-Factor Authentication (MFA)

Privileged Access Management (PAM)

Coordinate with internal and external teams to ensure systems security.

Provide technical support, including:

Dedicated Technical Account Manager support

Monitoring and troubleshooting of security systems

Deliver regular operational and incident reports.

Support daily operations with required laptops and necessary tools

Qualifications:

Bachelor's degree in Information Technology or a related field.

Minimum 2 years of hands-on experience in managing Firewall, WAF, IPS, MFA, PAM, and EDR.

Strong knowledge and practical experience with the listed security devices.

Good communication skills and team collaboration.

Willingness to work onsite at the client’s location (North Jakarta).

Service Level Agreement (SLA):

Dedicated Technical Account Manager

Estimated Response Time: As per internal standards

Estimated Resolution Time: Based on urgency and complexity",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:14:00,https://roadmap.sh/cyber-security,True,9
jobstreet,Tier 1 SOC Analyst,https://id.jobstreet.com/id/job/91763164,Jakarta Barat,PT Neotech Cakrawala Indonesia,"Job Description:

Melakukan monitoring keamanan jaringan & sistem 24/7

Menganalisa dan menindaklanjuti insiden keamanan (incident response)

Melakukan investigasi dan reporting terhadap security alert

Berkoordinasi dengan tim IT terkait mitigasi risiko keamanan




Requirements:

Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / sejenis

Memahami konsep Cyber Security, SIEM, Firewall, IDS/IPS

Pengalaman minimal 1 tahun sebagai SOC/IT Security (fresh graduate dipersilakan melamar jika memiliki skill relevan)

Mampu bekerja dalam sistem shift

Memiliki sertifikasi security menjadi nilai tambah",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:14:31,https://roadmap.sh/cyber-security,True,9
glints,Graduate Intern - Software Engineer,https://glints.com/id/opportunities/jobs/graduate-intern-software-engineer/140356bb-e73e-4305-98e8-3290734a5f26,,PT Formulatrix Indonesia,"Deskripsi pekerjaan Graduate Intern - Software Engineer PT Formulatrix Indonesia

Formulatrix Indonesia offers an internship program for fresh graduates to gain practical experience in the field of software development, along with the opportunity to grow and explore career paths.

By joining the Graduate Intern Software Engineer Program you will get the chance to:

Get exposure and opportunities to explore technology, frameworks, and stack from experienced engineers in a collaborative environment.
Gain “real world” work experience and knowledge about the robotic automation industry.
Practice communication and teamwork skills.
Be considered for a full-time employment role, or receive a certificate of acknowledgment for those who made a favorable impression. Candidates who can show the certificate will be prioritized for future employment.
Receive financial compensation during the internship period.

Requirements:

Fresh graduate from any degree, major in Computer Science, Information Technology, Electronic Engineering, or non-software related major graduates who have equivalent experience in software development.
Provide required documents: latest CV and Academic Transcript.
Proficient in Google applications, specifically Drive, Docs, and Sheets.
Committed to joining the program for at least 3 months.
Candidates must be willing to participate in an onsite internship program at the Salatiga office.",,0,it-general,salatiga,Jawa Tengah,False,False,2026-05-10 14:41:59,https://roadmap.sh/computer-science,True,7
glints,IT Intern,https://glints.com/id/opportunities/jobs/it-intern/0cd86f81-a8e8-4054-8466-31a8d2200826,,Comika,"Deskripsi pekerjaan IT Intern Comika

Job Descriptions :

- Membantu event live streaming yang diselenggarakan Comika.

- ⁠Memperbarui infomasi melalui CMS yang telah disediakan.

- ⁠Membantu kegiatan operasional terkait device IT dan jaringan internet.

Job Qualifications:

- Memiliki ketertarikan kuat mengenai perkembangan dunia IT.

- ⁠Familiar dengan industri stand-up comedy.

- Memiliki pengetahuan mengenai Wordpress.

- ⁠Paham dan mengetahui troubleshoting perangkat IT.

- ⁠Dapat bekerja dengan tim dan berkoordinasi dengan pihak lain.",,0,it-general,jakarta,Jabodetabek,False,True,2026-05-10 14:50:12,https://roadmap.sh/computer-science,True,7
glints,IT Intern,https://glints.com/id/opportunities/jobs/it-intern/c15c322f-46a4-4ef7-ae07-4cd141a5f230,,Comika,"Deskripsi pekerjaan IT Intern Comika

Job Descriptions :

- Membantu event live streaming yang diselenggarakan Comika.

- ⁠Memperbarui infomasi melalui CMS yang telah disediakan.

- ⁠Membantu kegiatan operasional terkait device IT dan jaringan internet.

Job Qualifications:

- Memiliki ketertarikan kuat mengenai perkembangan dunia IT.

- ⁠Familiar dengan industri stand-up comedy.

- Memiliki pengetahuan mengenai Wordpress.

- ⁠Paham dan mengetahui troubleshoting perangkat IT.

- ⁠Dapat bekerja dengan tim dan berkoordinasi dengan pihak lain.",,0,it-general,jakarta,Jabodetabek,False,True,2026-05-10 14:50:22,https://roadmap.sh/computer-science,True,7
glints,IT Intern (for Batam placement),https://glints.com/id/opportunities/jobs/it-intern-for-batam-placement/f5dd8513-f339-4b14-9164-365450e858ad,,Glints Taploker,"Deskripsi pekerjaan IT Intern (for Batam placement) Glints Taploker

At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organizations realize their human potential.


We're looking for an IT Intern to join our IT team in Batam to support the day-to-day technology operations that keep our teams productive and secure across the region.

What You'll Be Doing

- Provide first-line IT support to employees: troubleshooting hardware, software, and connectivity issues

- Manage employee onboarding and offboarding from the IT side: device setup, account provisioning, access management

- Maintain and track IT asset inventory (laptops, monitors, peripherals) across offices

- Operate and monitor existing automation workflows for common IT requests

- Document IT processes and build runbooks to strengthen the team's knowledge base

- Support vendor coordination for device procurement, repairs, and logistics


Why You Should Join Us

- Learn by doing: You'll be hands-on from day one, working across real IT operations, not fetching coffee

- Regional exposure: opportunity to work with the IT regional team across South East Asia & client-facing experience with global clients

- Growth path: This internship is designed to grow into a full-time role for the right person. We invest in people who invest in themselves

- Mentorship: Work directly with experienced IT professionals who will teach you the craft

- Impact: Your work directly affects every employee's productivity, when IT works well, everyone works well


Who We Are Looking For

- Fresh graduate or final-year student in IT, Computer Science, Information Systems, or related field

- Genuine curiosity about technology: you tinker, you Google, you figure things out

- Strong sense of responsibility - you don't drop the ball

- Good communication skills - you can explain technical things to non-technical people

- Willingness to learn fast and push yourself beyond your comfort zone

- Any exposure to scripting, automation, or IT tools is a plus - but attitude matters more than experience

- Willing to work from the Batam office (Working From Office, Monday–Friday), relocation may be supported



Let’s Realize Human Potential.

At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organizations realize their human potential.

We have impacted many lives but there’s still plenty to be done. If you’re ready to grow and make an impact, you’ve come to the right place.

What is Glints?

Glints is the leading talent ecosystem in Southeast Asia, with an enduring purpose of contributing to a world where people and organizations can realize their human potential.

Today, Glints is the most well-funded and well-capitalized startup in the talent recruitment space in Southeast Asia, with over US$80M in total investments raised till date.

Our tech-enabled approach to recruitment and career discovery connects more than 3 million candidates to their next dream opportunities. We have also supported more than 50,000 companies in finding top talent and doubling recruitment efficiency.

Our agility and firm hold on our core purpose and values have allowed us to remain resilient and thrive through tumultuous times.

In 2020, we were recognized by LinkedIn as one of the Top 10 Startups in Singapore. In 2022, we were featured in the top 20 of Nikkei-FT-Statista High-Growth Companies Asia-Pacific 2021 list. Moreover, we were also featured in the top 10 fastest-growing companies in Singapore by The Straits Times.

Who We Are

At Glints, personal and professional growth are just as important as business growth. That's why we created the Glints Culture Code: #RIIBCOH. It defines our values, is what guides our decisions and actions, and is what makes us special.

#RIIBCOH:

1. Relentlessly Resourceful: Whatever it takes, just make it happen (ethically)

2. Integrity: Have courage, be guided by the truth, don’t be afraid

3. Impact: Missionaries, not mercenaries

4. Beginners’ Mindset: Stay humble, don’t be attached to ego

5. Customer Obsessed: Customers First

6. Ownership: Care intensely about the mission and take responsibility

7. High Standards: Dream big and deliver epic outcomes fast

Where we work

Since Glints was officially launched in Singapore in 2015, we've rapidly grown our footprint across Greater Southeast Asia to operate in Indonesia, Singapore, Vietnam, Taiwan, Malaysia and Philippines.

Learn more about Glints and our culture at bit.ly/glintsculture.",,0,it-general,jakarta,Jabodetabek,False,True,2026-05-10 14:50:46,https://roadmap.sh/computer-science,True,7
jobstreet,Paid Internship Head Office X DISNAKER,https://id.jobstreet.com/id/job/91716143,Jakarta Barat,PT. LUNA BOGA NARAYAN (Kopi Janji Jiwa),"Jiwa Group saat ini membuka kesempatan Program Internship/Magang (bekerja sama dengan Dinas Ketenagakerjaan DKI Jakarta) untuk penempatan di Head Office Jiwa Group, dengan detail sebagai berikut

Posisi Magang yang Dibuka :

• General Affairs

• Employer Branding

• Learning & Development

• Content Creator

• Graphic Design

• Marketing Communication

• Procurement

• Site Development

• IT Support

• Legal Support

• Accounting

__________________________________________________________________________________________________

Persyaratan :

• Mahasiswa tingkat akhir atau lulusan baru (fresh graduate) dari semua jurusan

• Memiliki KTP DKI Jakarta

• Bersedia mengikuti program magang selama 6 bulan (Mei – November 2026)

• Dapat mulai bekerja pada 4 Mei 2026

__________________________________________________________________________________________________

Benefit :

• Uang saku selama masa magang

• BPJS Ketenagakerjaan (JKK & JKM)

• Sertifikat pemagangan",,0,it-general,jakarta,Jabodetabek,False,True,2026-05-10 14:54:40,https://roadmap.sh/computer-science,True,7
jobstreet,IT Cyber Security Officer,https://id.jobstreet.com/id/job/91438151,Jakarta Raya,PT Kb Valbury Sekuritas,"KB Valbury Sekuritas, a leading financial services firm under KB Financial Group, specializes in brokerage, investment banking, and capital market advisory. With a commitment to growth, the company is expanding its operations and enhancing its services to better serve clients across Indonesia. As part of this growth, KB Valbury Sekuritas is actively seeking talented individuals to join its dynamic teams and contribute to its mission. We have an exciting positions:

IT Cyber Security Officer

Qualifications:

Bachelor's degree in Cyber Security, computer science, information system or related field

Strong understanding of security standards such as ISO 27001, ISO 27002, NIST cyber security framework or equivalent

Preferably holds professional certifications such as CEH (Certified Ethical Hacker), CompTIA Security+, CISSP, CISM, ISO 27001 LA, or other relevant certifications

Experience using security tools and technologies

Experience conducting risk assessment and developing IT Security Mitigation Plans

High integrity, strong teamwork and collaboration skills.

Job Description:

Investigate and resolve security issues quickly and accurately

Monitor, detect, and respond to potential cyber threads

Design, implement, and enforce the company's internal security policies

Prepare technical reports on security issues and mitigation plans

Conduct Cyber Security awareness and training program for company employees",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:13:06,https://roadmap.sh/cyber-security,True,7
jobstreet,Cyber Security Palo Alto,https://id.jobstreet.com/id/job/91966159,Jakarta Pusat,PT Binajasa Sumber Sarana (BSS Recruitment),"Resident Engineer (Senior Level)

1. Pendidikan minimal S1 / sederajat

2. Memiliki sertifikasi Palo Alto Networks Cortex XDR

3. Pengalaman minimum 2 tahun menggunakan produk Palo Alto Networks, khususnya Cortex XDR

4. Pengalaman minimum 2 tahun dalam keamanan informasi, khususnya operasional endpoint security (AV/EDR/XDR), serta analisis malware / ancaman siber

5. Jadwal kerja mengikuti sistem shifting


Operator (Junior Level)

1. Pendidikan minimal SMA / sederajat (dibidang teknologi informatika lebih diutamakan)

2. Memiliki sertifikasi Palo Alto Networks Cortex XDR

3. Pengalaman minimum 1 tahun untuk produk Palo Alto Networks Cortex XDR

4. Pengalaman minimum 1 tahun dalam operasional EDR/XDR serta analisis malware / ancaman siber

Sertifikat PCDRA (Palo Alto Networks Certified Detection and Remediation Analyst)",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:13:30,https://roadmap.sh/cyber-security,True,7
jobstreet,Presales IT Security,https://id.jobstreet.com/id/job/91530036,Jakarta Selatan,Cyber Sinergi Indonesia,"Bachelor's degree in Information Technology (S1)

Understanding of Security fundamentals, security protocols and analytical skills

Minimum of 3 years experience in related position

Experience with Solution Design & Technical Proposal

Lead, demonstrate, and conduct PoCs to prove solution effectiveness to prospective clients

Familiar cybersecurity tools such as PAM, IAM, EDR, SIEM, Firewall

Good communications skill in English",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:13:53,https://roadmap.sh/cyber-security,True,7
jobstreet,Information Security Officer,https://id.jobstreet.com/id/job/91577982,Jakarta Pusat,PT Sqiva Infotech Nusantara,"Job Description

Manage organization’s IT policies and procedures to ensure compliance and adoption with applicable regulatory requirements, organization’s risk appetite, and company best practice.

Manage Information Security compliance programmes to ensure compliance with various international standards, such as ISO27001 and PCI DSS.

Perform IT risk assessment for various Information systems services and processes to ensure compliance with local regulatory and stakeholder requirements.

Develop, socialize, and promote organization-wide Information Security awareness and Training Program through various channels and innovative delivery methods.

Protect the company's information assets with the latest technologies and best practices

Performing both internal and external security audits

Continuously updating the company’s incident response and disaster recovery plans

Verifying the security of third-party vendors and collaborating with them to meet security requirements




Requirements

Bachelor’s degree in Information Technology, Computer Science, Cybersecurity, or related field

Minimum of 2 years of experience in information security, risk management, or IT governance

Experience in implementing or maintaining ISO/IEC 27001 and PCI DSS

Familiarity with risk assessment methodologies, incident response handling, security policy development

Experience in working with third-party vendors

Understanding of network security, infrastructure security, and access control mechanisms

Good knowledge of risk management frameworks, policy writing, control mapping, and audit process

Good communication skills, analytical and critical thinking

Open to a 12-month contract role",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:14:08,https://roadmap.sh/cyber-security,True,7
jobstreet,GRC Staff (IT),https://id.jobstreet.com/id/job/91727101,Jakarta Raya,Pengiklan Anonim,"Qualification

Bachelor Degree (IT Major prefered)

Minimum 3 years experienced

Experienced in Cyber Security Framework (ISO 27001, CIS, NIST)

CEH or CISM Cerfitication

Good English language skills spoken/ written

Experienced in creating policies, standard/baseline, procedure and guidelines for CIS

Experienced in regulator & licences compliance




Experienced the use of VAPT Tools such as Tenable/Burp Suite or equivalent

Experienced the use of DLP Tools such as Forcepoint/ Purview or equivalent

Experienced the use of Patch Management Tools such as ManagEngine/ Kaseya or equivalent

Experienced the use of Asset Inventory Tools such as Lansweeper/Kaseya or equivalent

Experienced the use of Identity Access Management Tools such as Cyberark/ ManageEngine or equivalent

Experienced the use of TDR Tools such as Crowdstrike/ PaloAlto Cortex or equivalent

Proficiency in AI tools such as Antrophic/GPT/Gemini to assist documentation and reporting process is plus




Job Desc

Monitor and improve our cyber security strategy or roadmap

Analyze and implement CIS Security Control as required

3rd Party vendor assessment as required by regulator or CIS

Analyze reports from Managed SOC, Asset inventory, Patch Management, IAM, VAPT, EDR, Tools and change it as neccessary as required by regulator or CIS

Perform Incident response simulation & testing

Perform Phising simullation & User Security awareness

Perform internal pentest

Perform baseline check on all endpoints and servers

Prepare documents required by internal audit and external audit (regulator, vendor, client, etc)",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:14:24,https://roadmap.sh/cyber-security,True,7
jobstreet,Network Security Engineer,https://id.jobstreet.com/id/job/91869717,Kebayoran Lama,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),"Requirements:
​•⁠ ⁠Bachelor's Degree in Informatics Engineering / Computer Science / Electro / System Information
​•⁠ ⁠Have 1-2 years experience in Privileged Access Management (PAM) and/or endpoint security
​•⁠ ⁠Have basic knowledge in Information Technology (server and storage, network, security, virtualization, operating system, fundamental coding)

​Responsibilities:
​•⁠ ⁠Conduct in-depth product demonstrations and testing to ensure solutions align with customer expectations, providing necessary technical documentation for reference and compliance.
​•⁠ ⁠Execute implementation, maintenance, and configuration to optimize performance.
​•⁠ ⁠Prepare, manage, and update detailed project documentation.​",security,1,cyber,kediri,Jawa Timur,False,False,2026-05-10 15:14:47,https://roadmap.sh/cyber-security,True,7
jobstreet,IT Security,https://id.jobstreet.com/id/job/91766944,Jakarta Raya,Agit,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
IT Security
Agit
Lihat semua lowongan kerja
Jakarta Raya
Keamanan (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 12 hari yang lalu
Daftar⁠
Simpan

Detect and prevent cyber threats
Design and propose the best security solution needs to protect computers, networks, software, data and information systems against any possible attacks


Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Laporkan iklan lowongan ini
Hati-hati
Iklan lowongan ini belum melalui proses verifikasi tim kami. Lanjutkan dengan hati-hati dan lakukan pemeriksaan mandiri sebelum memberikan informasi pribadi apa pun.
Pelajari cara melindungi diri kamu
Laporkan iklan lowongan ini⁠
Temukan karier Anda di Saran Karier
Bergabunglah dengan jutaan pencari kerja di seluruh dunia menggunakan alat dan wawasan pembentukan karier kami.
Lakukan riset terkait gaji dan tren pekerjaan
Akses alat, templat, dan artikel gratis yang membantu Anda tampak lebih menonjol
Temukan jalur menuju beragam pilihan karier
Jelajahi Saran Karier
Pencari kerja
Cari lowongan
Lihat profil
Cari profil
Pencarian tersimpan
Lowongan tersimpan
Lamaran kerja
Sumber daya karir
Jelajahi karier
Jelajahi gaji
Perusahaan
Komunitas
Unduh aplikasi
Perusahaan
Daftar gratis
Pasang iklan lowongan kerja
Produk & harga
Layanan pelanggan
Saran perekrutan
Wawasan pasar
Mitra perangkat lunak perekrutan
Tentang kami
Tentang kami
Ruang berita
Investor
Karir
Mitra internasional
Layanan mitra
Kontak
Pusat bantuan
Hubungi kami
Blog produk & teknologi
Media sosial
Indonesia
Persyaratan & ketentuan
Keamanan
Privasi
Hak cipta © 2026 Jobstreet",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:14:55,https://roadmap.sh/cyber-security,True,7
jobstreet,Cyber Security Operation Advance - Layer 3,https://id.jobstreet.com/id/job/91694948,Jakarta Pusat,PT XYNEXIS INTERNATIONAL,"PT Xynexis International Group, is looking for high-caliber cybersecurity experts to join our team as a Cyber Security Operation Advanced - Layer 3. In this role, you will be responsible for ensuring the robust protection of security systems against advanced threats and suspicious activities.

Qualification:

Education: Minimum an Associate Degree (D3) or equivalent are welcome to apply provided they hold ECIH or CHFI certifications.

Certifications: Must possess certifications in Security Operations, Penetration Testing, and/or Vulnerability Assessment (e.g., CEH, CIHE, or similar credentials).

Experiece: A minimum of 2 years of professional experience in Incident Response, SOC operations, or the broader Cybersecurity field.




If you meet the qualifications above and are interested in joining our team, please do not hestitate to send your CV, degree certificate, training certificates, and police clearance certificate (SKCK).",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:15:03,https://roadmap.sh/cyber-security,True,7
jobstreet,Manager Consultant (Cybersecurity),https://id.jobstreet.com/id/job/91649211,Jakarta Raya,PT Veda Praxis,"Bachelor’s degree in Information Technology, Information Systems, Computer Science, or a related field.

7+ years of experience in cybersecurity, IT risk, or consulting, with at least 2 years of experience leading teams or projects.

Hands-on experience in at least two of the following areas: cybersecurity maturity assessment/roadmap development, risk management, pentest oversight, or security governance.




Responsibilities:

Lead and manage multiple cybersecurity projects in parallel (scope, timeline, budget, and quality).

Develop project plans, including risk/assumption/issue/dependency tracking, and ensure deliverables meet the required standards.

Manage penetration testing projects (web, mobile, API, and infrastructure), including methodology selection, scoping, and team coordination.

Support the preparation of proposals, effort estimation, and the development of SOW/SoW (Scope of Work).

General Qualification:

Bachelor’s degree in Information Technology, Information Systems, Computer Science, or a related field.

7+ years of experience in cybersecurity, IT risk, or consulting, with at least 2 years of experience leading teams or projects.

Hands-on experience in at least two areas: cybersecurity maturity/roadmap development, risk management, pentest oversight, or security governance.

Required Skills:

Project management (planning, tracking, QA, and stakeholder reporting).

Strong communication skills (able to translate technical issues into business impact).

Workshop facilitation, interviewing, documentation, and professional report writing.

Leadership and coaching (mentoring junior consultants, reviewing deliverables, and knowledge sharing).

Governance, Risk, and Compliance (GRC).

Basic understanding of network, system, cloud architecture, IAM, and logging/monitoring.

Knowledge of application security concepts: OWASP Top 10, API security, SDLC/SSDLC, and threat modeling (a plus).

Ability to assess pentest results and validate findings (severity, exploitability, and impact).

Certifications:

ISO/IEC 27001 Lead Auditor

CEH/CPENT/CHFI

Security+ (a plus for general baseline knowledge)",security,1,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:15:10,https://roadmap.sh/cyber-security,True,7
jobstreet,Tester Quality Assurance,https://id.jobstreet.com/id/job/91946431,Jakarta Raya,PT GRESTENAN RAMADHANI,"Requirements

-. Candidate must possess at least Bachelor's Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent.

-. Fresh graduates are welcome to apply

-. Preferred fresh graduate or 1 year experience

-. Proven experience as an Application Support

-. Understand SDLC Waterfall / Agile development process

-. Ability to document and troubleshoot errors

-. Working knowledge IT Banking General Process (Jira, Deployment Object, proactive monitoring)

-. Attention to detail, Strong organizational skills, Excellent communication skills

-. Analytical mind and problem solving aptitude",agile,1,qa,jakarta,Jabodetabek,False,True,2026-05-10 15:18:46,https://roadmap.sh/qa,True,7
