title,company_name,skills,location_city,skills_cleaned,skills_count,role
IoT Engineer,Global Company,C basics; C++ basics; Python basics; Java basics; Embedded systems development; Sensor integration; Actuator integration; Bluetooth; Zigbee; MQTT; CoAP; AWS IoT basics; Azure IoT basics; Google Cloud IoT basics; TCP/IP basics; IPv6 basics; Tableau basics; Power BI basics; Communication; Teamwork; Problem-solving,Remote/International,"c basics, c++ basics, python basics, java basics, embedded systems development, sensor integration, actuator integration, bluetooth, zigbee, mqtt, coap, aws iot basics, azure iot basics, google cloud iot basics, tcp/ip basics, ipv6 basics, tableau basics, power bi basics, communication, teamwork, problem-solving",21,Other Tech
IoT Engineer,Global Company,C basics; C++ basics; Python basics; Embedded systems design; Sensor and actuator integration; Bluetooth; Zigbee; LoRa basics; MQTT basics; CoAP basics; AWS IoT basics; Azure IoT basics; Google Cloud IoT basics; TCP/IP basics; IPv6 basics; Tableau basics; Power BI basics; Agile awareness; Communication; Teamwork; Problem-solving,Remote/International,"c basics, c++ basics, python basics, embedded systems design, sensor and actuator integration, bluetooth, zigbee, lora basics, mqtt basics, coap basics, aws iot basics, azure iot basics, google cloud iot basics, tcp/ip basics, ipv6 basics, tableau basics, power bi basics, agile awareness, communication, teamwork, problem-solving",21,Other Tech
IoT Engineer,Global Company,"Advanced C programming; C++ advanced; Python advanced; Java advanced; Embedded firmware development; IoT architecture design; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS IoT advanced; Azure IoT advanced; GCP IoT advanced; Real-time data analytics; Machine learning integration; Network security; TCP/IP, IPv6; Edge computing; CI/CD pipelines; Leadership; Project management; Team collaboration",Remote/International,"advanced c programming, c++ advanced, python advanced, java advanced, embedded firmware development, iot architecture design, sensor and actuator integration, mqtt, coap, lorawan, nb-iot, aws iot advanced, azure iot advanced, gcp iot advanced, real-time data analytics, machine learning integration, network security, tcp/ip, ipv6, edge computing, ci/cd pipelines, leadership, project management, team collaboration",24,Other Tech
IoT Engineer,Global Company,"C advanced; C++ advanced; Python advanced; Java advanced; Embedded firmware design; IoT architecture; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Real-time analytics; Machine learning integration; Network optimization; CI/CD pipelines; Leadership; Project management; Team collaboration",Remote/International,"c advanced, c++ advanced, python advanced, java advanced, embedded firmware design, iot architecture, sensor and actuator integration, mqtt, coap, lorawan, nb-iot, aws, azure, gcp iot, real-time analytics, machine learning integration, network optimization, ci/cd pipelines, leadership, project management, team collaboration",21,Other Tech
IoT Engineer,Global Company,"C advanced; C++ advanced; Python advanced; Java advanced; Embedded firmware development; IoT architecture and design; Advanced sensor integration; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms AWS/Azure/GCP; Real-time analytics; Machine learning integration; Network security and optimization; CI/CD automation; Leadership; Team collaboration; Project management",Remote/International,"c advanced, c++ advanced, python advanced, java advanced, embedded firmware development, iot architecture and design, advanced sensor integration, mqtt, coap, lorawan, nb-iot, cloud platforms aws/azure/gcp, real-time analytics, machine learning integration, network security and optimization, ci/cd automation, leadership, team collaboration, project management",19,Other Tech
IoT Engineer,Global Company,"C advanced; C++ advanced; Python advanced; Java advanced; Embedded firmware development; IoT architecture design; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Real-time analytics; Machine learning integration; Network security and optimization; CI/CD automation; Leadership; Project management; Team collaboration",Remote/International,"c advanced, c++ advanced, python advanced, java advanced, embedded firmware development, iot architecture design, sensor and actuator integration, mqtt, coap, lorawan, nb-iot, aws, azure, gcp iot, real-time analytics, machine learning integration, network security and optimization, ci/cd automation, leadership, project management, team collaboration",21,Other Tech
IoT Engineer,Global Company,"C, C++ advanced; Python advanced; Java advanced; Embedded firmware optimization; IoT architecture; Sensor fusion and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Data pipelines and analytics; Machine learning; Network security; Edge computing; CI/CD automation; Leadership; Cross-functional collaboration",Remote/International,"c, c++ advanced, python advanced, java advanced, embedded firmware optimization, iot architecture, sensor fusion and actuator integration, mqtt, coap, lorawan, nb-iot, aws, azure, gcp iot, data pipelines and analytics, machine learning, network security, edge computing, ci/cd automation, leadership, cross-functional collaboration",21,Other Tech
IoT Engineer,Global Company,"Advanced C, C++; Python, Java; Embedded firmware; IoT system architecture; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms (AWS, Azure, GCP); Data analytics; Machine learning integration; Network security; Edge computing; CI/CD; Leadership; Team management; Project execution",Remote/International,"advanced c, c++, python, java, embedded firmware, iot system architecture, sensor and actuator integration, mqtt, coap, lorawan, nb-iot, cloud platforms (aws, azure, gcp), data analytics, machine learning integration, network security, edge computing, ci/cd, leadership, team management, project execution",22,Other Tech
IoT Engineer,Global Company,"C, C++ advanced; Python, Java; Embedded firmware; IoT architecture and deployment; Sensor integration and actuator management; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms (AWS, Azure, GCP); Real-time data analytics; Machine learning integration; Network security and optimization; Edge computing; CI/CD pipelines; Leadership; Project strategy; Cross-functional collaboration",Remote/International,"c, c++ advanced, python, java, embedded firmware, iot architecture and deployment, sensor integration and actuator management, mqtt, coap, lorawan, nb-iot, cloud platforms (aws, azure, gcp), real-time data analytics, machine learning integration, network security and optimization, edge computing, ci/cd pipelines, leadership, project strategy, cross-functional collaboration",22,Other Tech
IoT Engineer,Global Company,"Advanced C, C++; Python, Java; Embedded firmware; IoT system architecture; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Real-time analytics and ML; Network security; Edge computing; CI/CD pipelines; Leadership; Project management; Cross-team collaboration",Remote/International,"advanced c, c++, python, java, embedded firmware, iot system architecture, sensor and actuator integration, mqtt, coap, lorawan, nb-iot, aws, azure, gcp iot, real-time analytics and ml, network security, edge computing, ci/cd pipelines, leadership, project management, cross-team collaboration",21,Other Tech
IoT Engineer,Global Company,"C, C++ expert; Python, Java; Embedded firmware and hardware interfacing; IoT architecture and deployment; Sensor fusion and actuator control; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms AWS/Azure/GCP; Real-time analytics and ML integration; Network security and optimization; Edge computing; CI/CD; Leadership; Team management; Strategic planning",Remote/International,"c, c++ expert, python, java, embedded firmware and hardware interfacing, iot architecture and deployment, sensor fusion and actuator control, mqtt, coap, lorawan, nb-iot, cloud platforms aws/azure/gcp, real-time analytics and ml integration, network security and optimization, edge computing, ci/cd, leadership, team management, strategic planning",19,Other Tech
JavaScript Developer,Global Company,Core JavaScript ES6+; HTML5 basics; CSS3 basics; React basics; Angular basics; Vue.js basics; AJAX; JSON; Git basics; Responsive design; REST API basics; Problem-solving; Communication; Teamwork; Adaptability,Remote/International,"core javascript es6+, html5 basics, css3 basics, react basics, angular basics, vue.js basics, ajax, json, git basics, responsive design, rest api basics, problem-solving, communication, teamwork, adaptability",15,Other Tech
JavaScript Developer,Global Company,JavaScript ES6+; HTML5; CSS3; React basics; Angular basics; Vue.js basics; Async programming; AJAX; JSON; Git; Responsive design; REST API basics; Teamwork; Communication; Problem-solving,Remote/International,"javascript es6+, html5, css3, react basics, angular basics, vue.js basics, async programming, ajax, json, git, responsive design, rest api basics, teamwork, communication, problem-solving",15,Other Tech
JavaScript Developer,Global Company,JavaScript ES6+; HTML5 basics; CSS3 basics; React basics; Vue.js basics; Angular basics; AJAX; JSON; Git basics; Responsive design; REST API knowledge; Team collaboration; Communication; Problem-solving,Remote/International,"javascript es6+, html5 basics, css3 basics, react basics, vue.js basics, angular basics, ajax, json, git basics, responsive design, rest api knowledge, team collaboration, communication, problem-solving",14,Other Tech
JavaScript Developer,Global Company,JavaScript ES6+; HTML5; CSS3; React; Angular basics; Vue.js basics; AJAX; JSON; Git basics; REST API integration; Responsive design; Teamwork; Communication; Problem-solving,Remote/International,"javascript es6+, html5, css3, react, angular basics, vue.js basics, ajax, json, git basics, rest api integration, responsive design, teamwork, communication, problem-solving",14,Other Tech
JavaScript Developer,Global Company,Core JavaScript ES6+; HTML5 basics; CSS3 basics; React basics; Angular basics; Vue.js basics; AJAX/JSON; Git basics; Responsive design; REST API basics; Teamwork; Communication; Adaptability; Problem-solving,Remote/International,"core javascript es6+, html5 basics, css3 basics, react basics, angular basics, vue.js basics, ajax/json, git basics, responsive design, rest api basics, teamwork, communication, adaptability, problem-solving",14,Other Tech
JavaScript Developer,Global Company,"Advanced JavaScript; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST API development; GraphQL; Jest, Mocha, Cypress; Webpack, Babel, npm, Yarn; Redux, Vuex; CI/CD basics; Docker basics; Leadership; Team collaboration",Remote/International,"advanced javascript, typescript, react, angular, vue.js, node.js, express.js, rest api development, graphql, jest, mocha, cypress, webpack, babel, npm, yarn, redux, vuex, ci/cd basics, docker basics, leadership, team collaboration",22,Other Tech
JavaScript Developer,Global Company,"Advanced JavaScript; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST APIs; GraphQL; Jest, Cypress, Mocha; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Leadership; Project management",Remote/International,"advanced javascript, typescript, react, angular, vue.js, node.js, express.js, rest apis, graphql, jest, cypress, mocha, webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, leadership, project management",21,Other Tech
JavaScript Developer,Global Company,"JavaScript advanced; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST API development; GraphQL; Jest, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Leadership; Cross-team collaboration",Remote/International,"javascript advanced, typescript, react, angular, vue.js, node.js, express.js, rest api development, graphql, jest, cypress, webpack, babel, npm, yarn, redux, vuex, docker, ci/cd, leadership, cross-team collaboration",21,Other Tech
JavaScript Developer,Global Company,"Advanced JavaScript; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker; CI/CD; Leadership; Project management",Remote/International,"advanced javascript, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, mocha, cypress, webpack, babel, npm, yarn, redux, vuex, docker, ci/cd, leadership, project management",21,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST APIs, GraphQL; Jest, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker; CI/CD pipelines; Advanced performance optimization; Leadership; Cross-team collaboration",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest apis, graphql, jest, cypress, webpack, babel, npm, yarn, redux, vuex, docker, ci/cd pipelines, advanced performance optimization, leadership, cross-team collaboration",22,Other Tech
JavaScript Developer,Global Company,"Advanced JavaScript; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Testing frameworks: Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Performance tuning; Leadership; Project management",Remote/International,"advanced javascript, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, testing frameworks: jest, mocha, cypress, webpack, babel, npm, yarn, redux, vuex, docker, ci/cd, performance tuning, leadership, project management",22,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Testing frameworks (Jest, Mocha, Cypress); Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Web performance optimization; Leadership; Project management",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, testing frameworks (jest, mocha, cypress), webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, web performance optimization, leadership, project management",21,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API, GraphQL; Testing frameworks (Jest, Cypress, Mocha); Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Performance tuning; Leadership; Cross-team collaboration",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest api, graphql, testing frameworks (jest, cypress, mocha), webpack, babel, npm, yarn, redux, vuex, docker, ci/cd, performance tuning, leadership, cross-team collaboration",23,Other Tech
JavaScript Developer,Global Company,"JavaScript advanced; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker, CI/CD; Leadership; Project management; Performance optimization",Remote/International,"javascript advanced, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, mocha, cypress, webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, leadership, project management, performance optimization",21,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Cypress, Mocha; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Web performance optimization; Leadership; Team management",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, cypress, mocha, webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, web performance optimization, leadership, team management",21,Other Tech
JavaScript Developer,Global Company,"Advanced JavaScript; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker, CI/CD; Leadership; Project management; Performance tuning",Remote/International,"advanced javascript, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, mocha, cypress, webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, leadership, project management, performance tuning",21,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Cypress, Mocha; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Leadership; Project management",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, cypress, mocha, webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, leadership, project management",20,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Performance optimization; Leadership; Project management",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, mocha, cypress, webpack, babel, npm, yarn, redux, vuex, docker, ci/cd, performance optimization, leadership, project management",22,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Leadership; Project management",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, mocha, cypress, webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, leadership, project management",20,Other Tech
JavaScript Developer,Global Company,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker, CI/CD; Web performance optimization; Leadership; Project management",Remote/International,"javascript expert, typescript, react, angular, vue.js, node.js, express.js, rest api/graphql, jest, mocha, cypress, webpack, babel, npm, yarn, redux/vuex, docker, ci/cd, web performance optimization, leadership, project management",21,Other Tech
Java Developer,Global Company,Core Java; OOP; Inheritance; Polymorphism; Encapsulation; Exception Handling; Collections Framework; Java I/O; Networking Basics; Git,Remote/International,"core java, oop, inheritance, polymorphism, encapsulation, exception handling, collections framework, java i/o, networking basics, git",10,Other Tech
Java Developer,Global Company,Java APIs; Concurrency Basics; JDBC; SQL (MySQL/PostgreSQL); Servlets; JSP; HTML; CSS; JavaScript,Remote/International,"java apis, concurrency basics, jdbc, sql (mysql/postgresql), servlets, jsp, html, css, javascript",9,Other Tech
Java Developer,Global Company,Spring Framework Basics; Hibernate Basics; Maven; Gradle; JUnit Basics; TestNG Basics,Remote/International,"spring framework basics, hibernate basics, maven, gradle, junit basics, testng basics",6,Other Tech
Java Developer,Global Company,Core Java; Basic REST API knowledge; Version Control (Git); Problem Solving,Remote/International,"core java, basic rest api knowledge, version control (git), problem solving",4,Other Tech
Java Developer,Global Company,Java Collections; Multithreading Basics; Database Management; SQL Queries,Remote/International,"java collections, multithreading basics, database management, sql queries",4,Other Tech
Java Developer,Global Company,Java I/O; File Handling; Exception Handling; JUnit Basics,Remote/International,"java i/o, file handling, exception handling, junit basics",4,Other Tech
Java Developer,Global Company,Java APIs; Collections Framework; JavaScript Basics; HTML/CSS,Remote/International,"java apis, collections framework, javascript basics, html/css",4,Other Tech
Java Developer,Global Company,Servlets; JSP; SQL Basics; JDBC; Git,Remote/International,"servlets, jsp, sql basics, jdbc, git",5,Other Tech
Java Developer,Global Company,Spring Basics; Hibernate Basics; JUnit; TestNG,Remote/International,"spring basics, hibernate basics, junit, testng",4,Other Tech
Java Developer,Global Company,Core Java; OOP; Database Basics; Git; Team Collaboration,Remote/International,"core java, oop, database basics, git, team collaboration",5,Other Tech
Java Developer,Global Company,Advanced Java; Spring Boot; Hibernate; REST APIs; SQL,Remote/International,"advanced java, spring boot, hibernate, rest apis, sql",5,Other Tech
Java Developer,Global Company,JVM Internals; Performance Tuning; Concurrency; Spring Boot; Microservices,Remote/International,"jvm internals, performance tuning, concurrency, spring boot, microservices",5,Other Tech
Java Developer,Global Company,Spring Boot; Hibernate; Kafka; Microservices; JPA,Remote/International,"spring boot, hibernate, kafka, microservices, jpa",5,Other Tech
Java Developer,Global Company,RESTful APIs; SOAP APIs; Angular/React; SQL; NoSQL,Remote/International,"restful apis, soap apis, angular/react, sql, nosql",5,Other Tech
Java Developer,Global Company,Maven; Gradle; Jenkins; CI/CD; Docker,Remote/International,"maven, gradle, jenkins, ci/cd, docker",5,Other Tech
Java Developer,Global Company,JUnit; Mockito; Selenium; Debugging; Agile,Remote/International,"junit, mockito, selenium, debugging, agile",5,Other Tech
Java Developer,Global Company,Advanced SQL; Database Tuning; MongoDB; Cassandra; Performance Optimization,Remote/International,"advanced sql, database tuning, mongodb, cassandra, performance optimization",5,Other Tech
Java Developer,Global Company,Spring Boot; REST APIs; Docker; Kubernetes; Microservices,Remote/International,"spring boot, rest apis, docker, kubernetes, microservices",5,Other Tech
Java Developer,Global Company,Agile; Version Control (Git/SVN); Mentoring; Team Collaboration,Remote/International,"agile, version control (git/svn), mentoring, team collaboration",4,Other Tech
Java Developer,Global Company,System Design; Microservices; Spring Boot; Kubernetes; Leadership,Remote/International,"system design, microservices, spring boot, kubernetes, leadership",5,Other Tech
Market Research Analyst,Global Company,Data Analysis Basics; Excel Advanced Functions; Survey Design; Qualitative Research; Consumer Behavior Analysis; Presentation Skills; Report Writing; Critical Thinking; Attention to Detail; Communication,Remote/International,"data analysis basics, excel advanced functions, survey design, qualitative research, consumer behavior analysis, presentation skills, report writing, critical thinking, attention to detail, communication",10,Other Tech
Market Research Analyst,Global Company,Statistical Analysis; Regression Analysis; Predictive Analytics; Excel Advanced Functions; Tableau; SPSS; Python Basics; Survey Design; Market Segmentation; Data Storytelling,Remote/International,"statistical analysis, regression analysis, predictive analytics, excel advanced functions, tableau, spss, python basics, survey design, market segmentation, data storytelling",10,Other Tech
Market Research Analyst,Global Company,Advanced Statistical Analysis; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Market Segmentation; Competitive Intelligence,Remote/International,"advanced statistical analysis, predictive modeling, python, r, sas, sql, tableau, power bi, market segmentation, competitive intelligence",10,Other Tech
Market Research Analyst,Global Company,Excel; Survey Design; Qualitative Research; Consumer Behavior Analysis; Presentation Skills; Report Writing; Critical Thinking; Attention to Detail; Data Visualization Basics; Communication,Remote/International,"excel, survey design, qualitative research, consumer behavior analysis, presentation skills, report writing, critical thinking, attention to detail, data visualization basics, communication",10,Other Tech
Market Research Analyst,Global Company,Statistical Analysis; Regression; Predictive Analytics; Python; SPSS; Excel; Market Segmentation; Tableau; Data Storytelling; Presentation Skills,Remote/International,"statistical analysis, regression, predictive analytics, python, spss, excel, market segmentation, tableau, data storytelling, presentation skills",10,Other Tech
Market Research Analyst,Global Company,Advanced Data Analysis; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Competitive Intelligence; Forecasting,Remote/International,"advanced data analysis, predictive modeling, python, r, sas, sql, tableau, power bi, competitive intelligence, forecasting",10,Other Tech
Market Research Analyst,Global Company,Excel; Data Collection; Survey Design; Qualitative Research; Report Writing; Presentation Skills; Attention to Detail; Communication; Critical Thinking; Basic Statistical Analysis,Remote/International,"excel, data collection, survey design, qualitative research, report writing, presentation skills, attention to detail, communication, critical thinking, basic statistical analysis",10,Other Tech
Market Research Analyst,Global Company,SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Presentation Skills; Competitive Analysis,Remote/International,"spss, python, r, excel, tableau, predictive analytics, market segmentation, data storytelling, presentation skills, competitive analysis",10,Other Tech
Market Research Analyst,Global Company,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Market Segmentation; Business Strategy,Remote/International,"advanced analytics, predictive modeling, python, r, sas, sql, tableau, power bi, market segmentation, business strategy",10,Other Tech
Market Research Analyst,Global Company,Excel; Survey Design; Qualitative Research; Data Visualization Basics; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Time Management,Remote/International,"excel, survey design, qualitative research, data visualization basics, report writing, presentation skills, communication, critical thinking, attention to detail, time management",10,Other Tech
Market Research Analyst,Global Company,Statistical Analysis; Regression Analysis; Predictive Modeling; Python; R; Excel; SPSS; Market Segmentation; Data Storytelling; Presentation Skills,Remote/International,"statistical analysis, regression analysis, predictive modeling, python, r, excel, spss, market segmentation, data storytelling, presentation skills",10,Other Tech
Market Research Analyst,Global Company,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Competitive Intelligence; Forecasting,Remote/International,"advanced analytics, predictive modeling, python, r, sas, sql, tableau, power bi, competitive intelligence, forecasting",10,Other Tech
Market Research Analyst,Global Company,Excel; Survey Design; Qualitative Research; Data Visualization Basics; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Time Management,Remote/International,"excel, survey design, qualitative research, data visualization basics, report writing, presentation skills, communication, critical thinking, attention to detail, time management",10,Other Tech
Market Research Analyst,Global Company,SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Presentation Skills; Competitive Analysis,Remote/International,"spss, python, r, excel, tableau, predictive analytics, market segmentation, data storytelling, presentation skills, competitive analysis",10,Other Tech
Market Research Analyst,Global Company,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Market Segmentation; Business Strategy,Remote/International,"advanced analytics, predictive modeling, python, r, sas, sql, tableau, power bi, market segmentation, business strategy",10,Other Tech
Market Research Analyst,Global Company,Excel; Data Collection; Survey Design; Qualitative Research; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Basic Statistical Analysis,Remote/International,"excel, data collection, survey design, qualitative research, report writing, presentation skills, communication, critical thinking, attention to detail, basic statistical analysis",10,Other Tech
Market Research Analyst,Global Company,Statistical Analysis; Regression Analysis; Predictive Modeling; Python; R; Excel; SPSS; Market Segmentation; Data Storytelling; Presentation Skills,Remote/International,"statistical analysis, regression analysis, predictive modeling, python, r, excel, spss, market segmentation, data storytelling, presentation skills",10,Other Tech
Market Research Analyst,Global Company,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Competitive Intelligence; Forecasting,Remote/International,"advanced analytics, predictive modeling, python, r, sas, sql, tableau, power bi, competitive intelligence, forecasting",10,Other Tech
Market Research Analyst,Global Company,Excel; Survey Design; Qualitative Research; Data Visualization Basics; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Time Management,Remote/International,"excel, survey design, qualitative research, data visualization basics, report writing, presentation skills, communication, critical thinking, attention to detail, time management",10,Other Tech
Market Research Analyst,Global Company,SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Presentation Skills; Competitive Analysis,Remote/International,"spss, python, r, excel, tableau, predictive analytics, market segmentation, data storytelling, presentation skills, competitive analysis",10,Other Tech
Machine Learning Engineer - Fresher,Global Company,"Python; R; Java; ML fundamentals: supervised/unsupervised learning, regression, classification, clustering, decision trees; Data preprocessing; Feature engineering; ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub",Remote/International,"python, r, java, ml fundamentals: supervised/unsupervised learning, regression, classification, clustering, decision trees, data preprocessing, feature engineering, ml frameworks: scikit-learn, tensorflow, pytorch, keras, statistics: probability, linear algebra, data visualization: matplotlib, seaborn, git/github",19,AI/ML
Junior Machine Learning Engineer,Global Company,"Python; R; Java; ML fundamentals: regression, classification, clustering, decision trees; Data preprocessing; Feature engineering; ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub",Remote/International,"python, r, java, ml fundamentals: regression, classification, clustering, decision trees, data preprocessing, feature engineering, ml frameworks: scikit-learn, tensorflow, pytorch, keras, statistics: probability, linear algebra, data visualization: matplotlib, seaborn, git/github",18,AI/ML
ML Engineer Intern,Global Company,"Python; R; Java; ML fundamentals: classification, regression, clustering, supervised/unsupervised learning; Data preprocessing; Feature engineering; ML libraries: Scikit-learn, TensorFlow, PyTorch; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub",Remote/International,"python, r, java, ml fundamentals: classification, regression, clustering, supervised/unsupervised learning, data preprocessing, feature engineering, ml libraries: scikit-learn, tensorflow, pytorch, statistics: probability, linear algebra, data visualization: matplotlib, seaborn, git/github",17,Other Tech
Fresher ML Engineer,Global Company,"Python; R; Java; ML fundamentals: regression, classification, clustering, decision trees; Data preprocessing; Feature engineering; ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub",Remote/International,"python, r, java, ml fundamentals: regression, classification, clustering, decision trees, data preprocessing, feature engineering, ml frameworks: scikit-learn, tensorflow, pytorch, keras, statistics: probability, linear algebra, data visualization: matplotlib, seaborn, git/github",18,Other Tech
Entry-Level ML Engineer,Global Company,"Python; R; Java; ML basics: classification, regression, clustering, decision trees; Data preprocessing; Feature engineering; ML libraries: Scikit-learn, TensorFlow, PyTorch; Statistics: probability, linear algebra; Visualization: Matplotlib, Seaborn; Git/GitHub",Remote/International,"python, r, java, ml basics: classification, regression, clustering, decision trees, data preprocessing, feature engineering, ml libraries: scikit-learn, tensorflow, pytorch, statistics: probability, linear algebra, visualization: matplotlib, seaborn, git/github",17,Other Tech
ML Engineer Trainee,Global Company,"Python; R; Java; ML fundamentals: supervised/unsupervised learning, classification, regression, clustering; Data preprocessing; Feature engineering; ML libraries: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics and probability; Visualization: Matplotlib, Seaborn; Git/GitHub",Remote/International,"python, r, java, ml fundamentals: supervised/unsupervised learning, classification, regression, clustering, data preprocessing, feature engineering, ml libraries: scikit-learn, tensorflow, pytorch, keras, statistics and probability, visualization: matplotlib, seaborn, git/github",17,AI/ML
